"","eeacellcode","x","y"
"5180","100kmE55N68",5550000,6850000
"5181","100kmE56N68",5650000,6850000
"5182","100kmE57N68",5750000,6850000
"5183","100kmE58N68",5850000,6850000
"5184","100kmE59N68",5950000,6850000
"5185","100kmE60N68",6050000,6850000
"5186","100kmE61N68",6150000,6850000
"5187","100kmE62N68",6250000,6850000
"5188","100kmE63N68",6350000,6850000
"5189","100kmE64N68",6450000,6850000
"5190","100kmE65N68",6550000,6850000
"5191","100kmE66N68",6650000,6850000
"5192","100kmE67N68",6750000,6850000
"5193","100kmE68N68",6850000,6850000
"5194","100kmE69N68",6950000,6850000
"5195","100kmE70N68",7050000,6850000
"5196","100kmE71N68",7150000,6850000
"5197","100kmE72N68",7250000,6850000
"5198","100kmE73N68",7350000,6850000
"5199","100kmE74N68",7450000,6850000
"5200","100kmE75N68",7550000,6850000
"5201","100kmE76N68",7650000,6850000
"5202","100kmE77N68",7750000,6850000
"5203","100kmE78N68",7850000,6850000
"5204","100kmE79N68",7950000,6850000
"5205","100kmE80N68",8050000,6850000
"5206","100kmE81N68",8150000,6850000
"5207","100kmE82N68",8250000,6850000
"5208","100kmE83N68",8350000,6850000
"5209","100kmE0N69",50000,6950000
"5210","100kmE1N69",150000,6950000
"5211","100kmE2N69",250000,6950000
"5212","100kmE3N69",350000,6950000
"5213","100kmE4N69",450000,6950000
"5214","100kmE5N69",550000,6950000
"5215","100kmE6N69",650000,6950000
"5216","100kmE7N69",750000,6950000
"5217","100kmE8N69",850000,6950000
"5218","100kmE9N69",950000,6950000
"5219","100kmE10N69",1050000,6950000
"5220","100kmE11N69",1150000,6950000
"5221","100kmE12N69",1250000,6950000
"5222","100kmE13N69",1350000,6950000
"5223","100kmE14N69",1450000,6950000
"5224","100kmE15N69",1550000,6950000
"5225","100kmE16N69",1650000,6950000
"5226","100kmE17N69",1750000,6950000
"5227","100kmE18N69",1850000,6950000
"5228","100kmE19N69",1950000,6950000
"5229","100kmE20N69",2050000,6950000
"5230","100kmE21N69",2150000,6950000
"5231","100kmE22N69",2250000,6950000
"5232","100kmE23N69",2350000,6950000
"5233","100kmE24N69",2450000,6950000
"5234","100kmE25N69",2550000,6950000
"5235","100kmE26N69",2650000,6950000
"5236","100kmE27N69",2750000,6950000
"5237","100kmE28N69",2850000,6950000
"5238","100kmE29N69",2950000,6950000
"5239","100kmE30N69",3050000,6950000
"5240","100kmE31N69",3150000,6950000
"5241","100kmE32N69",3250000,6950000
"5242","100kmE33N69",3350000,6950000
"5243","100kmE34N69",3450000,6950000
"5244","100kmE35N69",3550000,6950000
"5245","100kmE36N69",3650000,6950000
"5246","100kmE37N69",3750000,6950000
"5247","100kmE38N69",3850000,6950000
"5248","100kmE39N69",3950000,6950000
"5249","100kmE40N69",4050000,6950000
"5250","100kmE41N69",4150000,6950000
"5251","100kmE42N69",4250000,6950000
"5252","100kmE43N69",4350000,6950000
"5253","100kmE44N69",4450000,6950000
"5254","100kmE45N69",4550000,6950000
"5255","100kmE46N69",4650000,6950000
"5256","100kmE47N69",4750000,6950000
"5257","100kmE48N69",4850000,6950000
"5258","100kmE49N69",4950000,6950000
"5259","100kmE50N69",5050000,6950000
"5260","100kmE51N69",5150000,6950000
"5261","100kmE52N69",5250000,6950000
"5262","100kmE53N69",5350000,6950000
"5263","100kmE54N69",5450000,6950000
"5264","100kmE55N69",5550000,6950000
"5265","100kmE56N69",5650000,6950000
"5266","100kmE57N69",5750000,6950000
"5267","100kmE58N69",5850000,6950000
"5268","100kmE59N69",5950000,6950000
"5269","100kmE60N69",6050000,6950000
"5270","100kmE61N69",6150000,6950000
"5271","100kmE62N69",6250000,6950000
"5272","100kmE63N69",6350000,6950000
"5273","100kmE64N69",6450000,6950000
"5274","100kmE65N69",6550000,6950000
"5275","100kmE66N69",6650000,6950000
"5276","100kmE67N69",6750000,6950000
"5277","100kmE68N69",6850000,6950000
"5278","100kmE69N69",6950000,6950000
"5279","100kmE70N69",7050000,6950000
"5280","100kmE71N69",7150000,6950000
"5281","100kmE72N69",7250000,6950000
"5282","100kmE73N69",7350000,6950000
"5283","100kmE74N69",7450000,6950000
"5284","100kmE75N69",7550000,6950000
"5285","100kmE76N69",7650000,6950000
"5286","100kmE77N69",7750000,6950000
"5287","100kmE78N69",7850000,6950000
"5288","100kmE79N69",7950000,6950000
"5289","100kmE80N69",8050000,6950000
"5290","100kmE81N69",8150000,6950000
"5291","100kmE82N69",8250000,6950000
"5292","100kmE83N69",8350000,6950000
"5293","100kmE0N70",50000,7050000
"5294","100kmE1N70",150000,7050000
"5295","100kmE2N70",250000,7050000
"5296","100kmE3N70",350000,7050000
"5297","100kmE4N70",450000,7050000
"5298","100kmE5N70",550000,7050000
"5299","100kmE6N70",650000,7050000
"5300","100kmE7N70",750000,7050000
"5301","100kmE8N70",850000,7050000
"5302","100kmE9N70",950000,7050000
"5303","100kmE10N70",1050000,7050000
"5304","100kmE11N70",1150000,7050000
"5305","100kmE12N70",1250000,7050000
"5306","100kmE13N70",1350000,7050000
"5307","100kmE14N70",1450000,7050000
"5308","100kmE15N70",1550000,7050000
"5309","100kmE16N70",1650000,7050000
"5310","100kmE17N70",1750000,7050000
"5311","100kmE18N70",1850000,7050000
"5312","100kmE19N70",1950000,7050000
"5313","100kmE20N70",2050000,7050000
"5314","100kmE21N70",2150000,7050000
"5315","100kmE22N70",2250000,7050000
"5316","100kmE23N70",2350000,7050000
"5317","100kmE24N70",2450000,7050000
"5318","100kmE25N70",2550000,7050000
"5319","100kmE26N70",2650000,7050000
"5320","100kmE27N70",2750000,7050000
"5321","100kmE28N70",2850000,7050000
"5322","100kmE29N70",2950000,7050000
"5323","100kmE30N70",3050000,7050000
"5324","100kmE31N70",3150000,7050000
"5325","100kmE32N70",3250000,7050000
"5326","100kmE33N70",3350000,7050000
"5327","100kmE34N70",3450000,7050000
"5328","100kmE35N70",3550000,7050000
"5329","100kmE36N70",3650000,7050000
"5330","100kmE37N70",3750000,7050000
"5331","100kmE38N70",3850000,7050000
"5332","100kmE39N70",3950000,7050000
"5333","100kmE40N70",4050000,7050000
"5334","100kmE41N70",4150000,7050000
"5335","100kmE42N70",4250000,7050000
"5336","100kmE43N70",4350000,7050000
"5337","100kmE44N70",4450000,7050000
"5338","100kmE45N70",4550000,7050000
"5339","100kmE46N70",4650000,7050000
"5340","100kmE47N70",4750000,7050000
"5341","100kmE48N70",4850000,7050000
"5342","100kmE49N70",4950000,7050000
"5343","100kmE50N70",5050000,7050000
"5344","100kmE51N70",5150000,7050000
"5345","100kmE52N70",5250000,7050000
"5346","100kmE53N70",5350000,7050000
"5347","100kmE54N70",5450000,7050000
"5348","100kmE55N70",5550000,7050000
"5349","100kmE56N70",5650000,7050000
"5350","100kmE57N70",5750000,7050000
"5351","100kmE58N70",5850000,7050000
"5352","100kmE59N70",5950000,7050000
"5353","100kmE60N70",6050000,7050000
"5354","100kmE61N70",6150000,7050000
"5355","100kmE62N70",6250000,7050000
"5356","100kmE63N70",6350000,7050000
"5357","100kmE64N70",6450000,7050000
"5358","100kmE65N70",6550000,7050000
"5359","100kmE66N70",6650000,7050000
"5360","100kmE67N70",6750000,7050000
"5361","100kmE68N70",6850000,7050000
"5362","100kmE69N70",6950000,7050000
"5363","100kmE70N70",7050000,7050000
"5364","100kmE71N70",7150000,7050000
"5365","100kmE72N70",7250000,7050000
"5366","100kmE73N70",7350000,7050000
"5367","100kmE74N70",7450000,7050000
"5368","100kmE75N70",7550000,7050000
"5369","100kmE76N70",7650000,7050000
"5370","100kmE77N70",7750000,7050000
"5371","100kmE78N70",7850000,7050000
"5372","100kmE79N70",7950000,7050000
"5373","100kmE80N70",8050000,7050000
"5374","100kmE81N70",8150000,7050000
"5375","100kmE82N70",8250000,7050000
"5376","100kmE83N70",8350000,7050000
"5377","100kmE0N71",50000,7150000
"5378","100kmE1N71",150000,7150000
"5379","100kmE2N71",250000,7150000
"5380","100kmE3N71",350000,7150000
"5381","100kmE4N71",450000,7150000
"5382","100kmE5N71",550000,7150000
"5383","100kmE6N71",650000,7150000
"5384","100kmE7N71",750000,7150000
"5385","100kmE8N71",850000,7150000
"5386","100kmE9N71",950000,7150000
"5387","100kmE10N71",1050000,7150000
"5388","100kmE11N71",1150000,7150000
"5389","100kmE12N71",1250000,7150000
"5390","100kmE13N71",1350000,7150000
"5391","100kmE14N71",1450000,7150000
"5392","100kmE15N71",1550000,7150000
"5393","100kmE16N71",1650000,7150000
"5394","100kmE17N71",1750000,7150000
"5395","100kmE18N71",1850000,7150000
"5396","100kmE19N71",1950000,7150000
"5397","100kmE20N71",2050000,7150000
"5398","100kmE21N71",2150000,7150000
"5399","100kmE22N71",2250000,7150000
"5400","100kmE23N71",2350000,7150000
"5401","100kmE24N71",2450000,7150000
"5402","100kmE25N71",2550000,7150000
"5403","100kmE26N71",2650000,7150000
"5404","100kmE27N71",2750000,7150000
"5405","100kmE28N71",2850000,7150000
"5406","100kmE29N71",2950000,7150000
"5407","100kmE30N71",3050000,7150000
"5408","100kmE31N71",3150000,7150000
"5409","100kmE32N71",3250000,7150000
"5410","100kmE33N71",3350000,7150000
"5411","100kmE34N71",3450000,7150000
"5412","100kmE35N71",3550000,7150000
"5413","100kmE36N71",3650000,7150000
"5414","100kmE37N71",3750000,7150000
"5415","100kmE38N71",3850000,7150000
"5416","100kmE39N71",3950000,7150000
"5417","100kmE40N71",4050000,7150000
"5418","100kmE41N71",4150000,7150000
"5419","100kmE42N71",4250000,7150000
"5420","100kmE43N71",4350000,7150000
"5421","100kmE44N71",4450000,7150000
"5422","100kmE45N71",4550000,7150000
"5423","100kmE46N71",4650000,7150000
"5424","100kmE47N71",4750000,7150000
"5425","100kmE48N71",4850000,7150000
"5426","100kmE49N71",4950000,7150000
"5427","100kmE50N71",5050000,7150000
"5428","100kmE51N71",5150000,7150000
"5429","100kmE52N71",5250000,7150000
"5430","100kmE53N71",5350000,7150000
"5431","100kmE54N71",5450000,7150000
"5432","100kmE55N71",5550000,7150000
"5433","100kmE56N71",5650000,7150000
"5434","100kmE57N71",5750000,7150000
"5435","100kmE58N71",5850000,7150000
"5436","100kmE59N71",5950000,7150000
"5437","100kmE60N71",6050000,7150000
"5438","100kmE61N71",6150000,7150000
"5439","100kmE62N71",6250000,7150000
"5440","100kmE63N71",6350000,7150000
"5441","100kmE64N71",6450000,7150000
"5442","100kmE65N71",6550000,7150000
"5443","100kmE66N71",6650000,7150000
"5444","100kmE67N71",6750000,7150000
"5445","100kmE68N71",6850000,7150000
"5446","100kmE69N71",6950000,7150000
"5447","100kmE70N71",7050000,7150000
"5448","100kmE71N71",7150000,7150000
"5449","100kmE72N71",7250000,7150000
"5450","100kmE73N71",7350000,7150000
"5451","100kmE74N71",7450000,7150000
"5452","100kmE75N71",7550000,7150000
"5453","100kmE76N71",7650000,7150000
"5454","100kmE77N71",7750000,7150000
"5455","100kmE78N71",7850000,7150000
"5456","100kmE79N71",7950000,7150000
"5457","100kmE80N71",8050000,7150000
"5458","100kmE81N71",8150000,7150000
"5459","100kmE82N71",8250000,7150000
"5460","100kmE83N71",8350000,7150000
"5461","100kmE0N72",50000,7250000
"5462","100kmE1N72",150000,7250000
"5463","100kmE2N72",250000,7250000
"5464","100kmE3N72",350000,7250000
"5465","100kmE4N72",450000,7250000
"5466","100kmE5N72",550000,7250000
"5467","100kmE6N72",650000,7250000
"5468","100kmE7N72",750000,7250000
"5469","100kmE8N72",850000,7250000
"5470","100kmE9N72",950000,7250000
"5471","100kmE10N72",1050000,7250000
"5472","100kmE11N72",1150000,7250000
"5473","100kmE12N72",1250000,7250000
"5474","100kmE13N72",1350000,7250000
"5475","100kmE14N72",1450000,7250000
"5476","100kmE15N72",1550000,7250000
"5477","100kmE16N72",1650000,7250000
"5478","100kmE17N72",1750000,7250000
"5479","100kmE18N72",1850000,7250000
"5480","100kmE19N72",1950000,7250000
"5481","100kmE20N72",2050000,7250000
"5482","100kmE21N72",2150000,7250000
"5483","100kmE22N72",2250000,7250000
"5484","100kmE23N72",2350000,7250000
"5485","100kmE24N72",2450000,7250000
"5486","100kmE25N72",2550000,7250000
"5487","100kmE26N72",2650000,7250000
"5488","100kmE27N72",2750000,7250000
"5489","100kmE28N72",2850000,7250000
"5490","100kmE29N72",2950000,7250000
"5491","100kmE30N72",3050000,7250000
"5492","100kmE31N72",3150000,7250000
"5493","100kmE32N72",3250000,7250000
"5494","100kmE33N72",3350000,7250000
"5495","100kmE34N72",3450000,7250000
"5496","100kmE35N72",3550000,7250000
"5497","100kmE36N72",3650000,7250000
"5498","100kmE37N72",3750000,7250000
"5499","100kmE38N72",3850000,7250000
"5500","100kmE39N72",3950000,7250000
"5501","100kmE40N72",4050000,7250000
"5502","100kmE41N72",4150000,7250000
"5503","100kmE42N72",4250000,7250000
"5504","100kmE43N72",4350000,7250000
"5505","100kmE44N72",4450000,7250000
"5506","100kmE45N72",4550000,7250000
"5507","100kmE46N72",4650000,7250000
"5508","100kmE47N72",4750000,7250000
"5509","100kmE48N72",4850000,7250000
"5510","100kmE49N72",4950000,7250000
"5511","100kmE50N72",5050000,7250000
"5512","100kmE51N72",5150000,7250000
"5513","100kmE52N72",5250000,7250000
"5514","100kmE53N72",5350000,7250000
"5515","100kmE54N72",5450000,7250000
"5516","100kmE55N72",5550000,7250000
"5517","100kmE56N72",5650000,7250000
"5518","100kmE57N72",5750000,7250000
"5519","100kmE58N72",5850000,7250000
"5520","100kmE59N72",5950000,7250000
"5521","100kmE60N72",6050000,7250000
"5522","100kmE61N72",6150000,7250000
"5523","100kmE62N72",6250000,7250000
"5524","100kmE63N72",6350000,7250000
"5525","100kmE64N72",6450000,7250000
"5526","100kmE65N72",6550000,7250000
"5527","100kmE66N72",6650000,7250000
"5528","100kmE67N72",6750000,7250000
"5529","100kmE68N72",6850000,7250000
"5530","100kmE69N72",6950000,7250000
"5531","100kmE70N72",7050000,7250000
"5532","100kmE71N72",7150000,7250000
"5533","100kmE72N72",7250000,7250000
"5534","100kmE73N72",7350000,7250000
"5535","100kmE74N72",7450000,7250000
"5536","100kmE75N72",7550000,7250000
"5537","100kmE76N72",7650000,7250000
"5538","100kmE77N72",7750000,7250000
"5539","100kmE78N72",7850000,7250000
"5540","100kmE79N72",7950000,7250000
"5541","100kmE80N72",8050000,7250000
"5542","100kmE81N72",8150000,7250000
"5543","100kmE82N72",8250000,7250000
"5544","100kmE83N72",8350000,7250000
"5545","100kmE0N73",50000,7350000
"5546","100kmE1N73",150000,7350000
"5547","100kmE2N73",250000,7350000
"5548","100kmE3N73",350000,7350000
"5549","100kmE4N73",450000,7350000
"5550","100kmE5N73",550000,7350000
"5551","100kmE6N73",650000,7350000
"5552","100kmE7N73",750000,7350000
"5553","100kmE8N73",850000,7350000
"5554","100kmE9N73",950000,7350000
"5555","100kmE10N73",1050000,7350000
"5556","100kmE11N73",1150000,7350000
"5557","100kmE12N73",1250000,7350000
"5558","100kmE13N73",1350000,7350000
"5559","100kmE14N73",1450000,7350000
"5560","100kmE15N73",1550000,7350000
"5561","100kmE16N73",1650000,7350000
"5562","100kmE17N73",1750000,7350000
"5563","100kmE18N73",1850000,7350000
"5564","100kmE19N73",1950000,7350000
"5565","100kmE20N73",2050000,7350000
"5566","100kmE21N73",2150000,7350000
"5567","100kmE22N73",2250000,7350000
"5568","100kmE23N73",2350000,7350000
"5569","100kmE24N73",2450000,7350000
"5570","100kmE25N73",2550000,7350000
"5571","100kmE26N73",2650000,7350000
"5572","100kmE27N73",2750000,7350000
"5573","100kmE28N73",2850000,7350000
"5574","100kmE29N73",2950000,7350000
"5575","100kmE30N73",3050000,7350000
"5576","100kmE31N73",3150000,7350000
"5577","100kmE32N73",3250000,7350000
"5578","100kmE33N73",3350000,7350000
"5579","100kmE34N73",3450000,7350000
"5580","100kmE35N73",3550000,7350000
"5581","100kmE36N73",3650000,7350000
"5582","100kmE37N73",3750000,7350000
"5583","100kmE38N73",3850000,7350000
"5584","100kmE39N73",3950000,7350000
"5585","100kmE40N73",4050000,7350000
"5586","100kmE41N73",4150000,7350000
"5587","100kmE42N73",4250000,7350000
"5588","100kmE43N73",4350000,7350000
"5589","100kmE44N73",4450000,7350000
"5590","100kmE45N73",4550000,7350000
"5591","100kmE46N73",4650000,7350000
"5592","100kmE47N73",4750000,7350000
"5593","100kmE48N73",4850000,7350000
"5594","100kmE49N73",4950000,7350000
"5595","100kmE50N73",5050000,7350000
"5596","100kmE51N73",5150000,7350000
"5597","100kmE52N73",5250000,7350000
"5598","100kmE53N73",5350000,7350000
"5599","100kmE54N73",5450000,7350000
"5600","100kmE55N73",5550000,7350000
"5601","100kmE56N73",5650000,7350000
"5602","100kmE57N73",5750000,7350000
"5603","100kmE58N73",5850000,7350000
"5604","100kmE59N73",5950000,7350000
"5605","100kmE60N73",6050000,7350000
"5606","100kmE61N73",6150000,7350000
"5607","100kmE62N73",6250000,7350000
"5608","100kmE63N73",6350000,7350000
"5609","100kmE64N73",6450000,7350000
"5610","100kmE65N73",6550000,7350000
"5611","100kmE66N73",6650000,7350000
"5612","100kmE67N73",6750000,7350000
"5613","100kmE68N73",6850000,7350000
"5614","100kmE69N73",6950000,7350000
"5615","100kmE70N73",7050000,7350000
"5616","100kmE71N73",7150000,7350000
"5617","100kmE72N73",7250000,7350000
"5618","100kmE73N73",7350000,7350000
"5619","100kmE74N73",7450000,7350000
"5620","100kmE75N73",7550000,7350000
"5621","100kmE76N73",7650000,7350000
"5622","100kmE77N73",7750000,7350000
"5623","100kmE78N73",7850000,7350000
"5624","100kmE79N73",7950000,7350000
"5625","100kmE80N73",8050000,7350000
"5626","100kmE81N73",8150000,7350000
"5627","100kmE82N73",8250000,7350000
"5628","100kmE83N73",8350000,7350000
"5629","100kmE0N74",50000,7450000
"5630","100kmE1N74",150000,7450000
"5631","100kmE2N74",250000,7450000
"5632","100kmE3N74",350000,7450000
"5633","100kmE4N74",450000,7450000
"5634","100kmE5N74",550000,7450000
"5635","100kmE6N74",650000,7450000
"5636","100kmE7N74",750000,7450000
"5637","100kmE8N74",850000,7450000
"5638","100kmE9N74",950000,7450000
"5639","100kmE10N74",1050000,7450000
"5640","100kmE11N74",1150000,7450000
"5641","100kmE12N74",1250000,7450000
"5642","100kmE13N74",1350000,7450000
"5643","100kmE14N74",1450000,7450000
"5644","100kmE15N74",1550000,7450000
"5645","100kmE16N74",1650000,7450000
"5646","100kmE17N74",1750000,7450000
"5647","100kmE18N74",1850000,7450000
"5648","100kmE19N74",1950000,7450000
"5649","100kmE20N74",2050000,7450000
"5650","100kmE21N74",2150000,7450000
"5651","100kmE22N74",2250000,7450000
"5652","100kmE23N74",2350000,7450000
"5653","100kmE24N74",2450000,7450000
"5654","100kmE25N74",2550000,7450000
"5655","100kmE26N74",2650000,7450000
"5656","100kmE27N74",2750000,7450000
"5657","100kmE28N74",2850000,7450000
"5658","100kmE29N74",2950000,7450000
"5659","100kmE30N74",3050000,7450000
"5660","100kmE31N74",3150000,7450000
"5661","100kmE32N74",3250000,7450000
"5662","100kmE33N74",3350000,7450000
"5663","100kmE34N74",3450000,7450000
"5664","100kmE35N74",3550000,7450000
"5665","100kmE36N74",3650000,7450000
"5666","100kmE37N74",3750000,7450000
"5667","100kmE38N74",3850000,7450000
"5668","100kmE39N74",3950000,7450000
"5669","100kmE40N74",4050000,7450000
"5670","100kmE41N74",4150000,7450000
"5671","100kmE42N74",4250000,7450000
"5672","100kmE43N74",4350000,7450000
"5673","100kmE44N74",4450000,7450000
"5674","100kmE45N74",4550000,7450000
"5675","100kmE46N74",4650000,7450000
"5676","100kmE47N74",4750000,7450000
"5677","100kmE48N74",4850000,7450000
"5678","100kmE49N74",4950000,7450000
"5679","100kmE50N74",5050000,7450000
"5680","100kmE51N74",5150000,7450000
"5681","100kmE52N74",5250000,7450000
"5682","100kmE53N74",5350000,7450000
"5683","100kmE54N74",5450000,7450000
"5684","100kmE55N74",5550000,7450000
"5685","100kmE56N74",5650000,7450000
"5686","100kmE57N74",5750000,7450000
"5687","100kmE58N74",5850000,7450000
"5688","100kmE59N74",5950000,7450000
"5689","100kmE60N74",6050000,7450000
"5690","100kmE61N74",6150000,7450000
"5691","100kmE62N74",6250000,7450000
"5692","100kmE63N74",6350000,7450000
"5693","100kmE64N74",6450000,7450000
"5694","100kmE65N74",6550000,7450000
"5695","100kmE66N74",6650000,7450000
"5696","100kmE67N74",6750000,7450000
"5697","100kmE68N74",6850000,7450000
"5698","100kmE69N74",6950000,7450000
"5699","100kmE70N74",7050000,7450000
"5700","100kmE71N74",7150000,7450000
"5701","100kmE72N74",7250000,7450000
